Player,team,Pos,Age,G,GS,Yrs,AV,player_name,position,has_contract,contract_match_type,year
Noah Igbinoghene,WAS,CB,25.0,17,10.0,4,3.0,,,False,unmatched,2024
Javontae Jean-Baptiste,WAS,DE,24.0,12,1.0,Rook,1.0,,,False,unmatched,2024
Andre Jones,WAS,DE,26.0,2,0.0,1,0.0,,,False,unmatched,2024
Greg Joseph,WAS,K,30.0,1,0.0,6,0.0,,,False,unmatched,2024
Marshon Lattimore,WAS,CB,28.0,2,2.0,7,1.0,,,False,unmatched,2024
Cornelius Lucas,WAS,T,33.0,14,7.0,10,5.0,,,False,unmatched,2024
Frankie Luvu,WAS,RLB,28.0,17,17.0,6,13.0,,,False,unmatched,2024
Jordan Magee,WAS,LB,23.0,8,1.0,Rook,1.0,,,False,unmatched,2024
Marcus Mariota,WAS,QB,31.0,3,0.0,9,2.0,,,False,unmatched,2024
Quan Martin,WAS,SS,24.0,16,16.0,1,5.0,,,False,unmatched,2024
Phidarian Mathis,WAS,DT,26.0,12,0.0,2,1.0,,,False,unmatched,2024
Luke McCaffrey,WAS,WR,23.0,17,4.0,Rook,2.0,,,False,unmatched,2024
Terry McLaurin,WAS,WR,29.0,17,17.0,5,12.0,,,False,unmatched,2024
Jeremy McNichols,WAS,RB,29.0,17,1.0,7,2.0,,,False,unmatched,2024
Chris Moore,WAS,WR,31.0,0,0.0,8,0.0,,,False,unmatched,2024
Jer'Zhan Newton,WAS,LDT,22.0,16,11.0,Rook,5.0,,,False,unmatched,2024
Efe Obada,WAS,DE,32.0,6,0.0,6,0.0,,,False,unmatched,2024
K.J. Osborn,WAS,WR,27.0,1,0.0,4,0.0,,,False,unmatched,2024
Tyler Ott,WAS,LS,32.0,17,0.0,9,1.0,,,False,unmatched,2024
Tyler Owens,WAS,S,23.0,12,0.0,Rook,1.0,,,False,unmatched,2024
Chris Paul,WAS,G,26.0,6,0.0,2,1.0,,,False,unmatched,2024
Daron Payne,WAS,RDT,27.0,17,17.0,6,7.0,,,False,unmatched,2024
Bobby Price,WAS,CB,26.0,3,0.0,4,0.0,,,False,unmatched,2024
Jeremy Reaves,WAS,S,28.0,17,0.0,6,1.0,,,False,unmatched,2024
Brian Robinson Jr.,WAS,RB,25.0,14,13.0,2,7.0,,,False,unmatched,2024
Chris Rodriguez,WAS,RB,24.0,9,0.0,1,1.0,,,False,unmatched,2024
Mike Sainristil,WAS,RCB,24.0,17,16.0,Rook,5.0,,,False,unmatched,2024
Trenton Scott,WAS,T,30.0,17,1.0,6,2.0,,,False,unmatched,2024
Austin Seibert,WAS,K,28.0,9,0.0,5,2.0,,,False,unmatched,2024
Kevon Seymour,WAS,CB,31.0,3,0.0,8,0.0,,,False,unmatched,2024
Ben Sinnott,WAS,TE,22.0,17,2.0,Rook,0.0,,,False,unmatched,2024
Benjamin St-Juste,WAS,LCB,27.0,17,14.0,3,4.0,,,False,unmatched,2024
Brycen Tremayne,WAS,WR,25.0,2,0.0,1,0.0,,,False,unmatched,2024
Bobby Wagner,WAS,MLB,34.0,17,17.0,12,13.0,,,False,unmatched,2024
Mykal Walker,WAS,OLB,27.0,17,0.0,4,2.0,,,False,unmatched,2024
Carlos Watkins,WAS,DE,31.0,1,0.0,7,0.0,,,False,unmatched,2024
Tress Way,WAS,P,34.0,17,0.0,10,2.0,,,False,unmatched,2024
Andrew Wylie,WAS,RT,30.0,14,14.0,6,7.0,,,False,unmatched,2024
Colson Yankoff,WAS,TE,24.0,6,0.0,Rook,0.0,,,False,unmatched,2024
Cade York,WAS,K,23.0,1,0.0,2,0.0,,,False,unmatched,2024
Olamide Zaccheaus,WAS,WR,27.0,17,6.0,5,6.0,,,False,unmatched,2024
Team Total,WAS,,27.5,17,,4.7,,,,False,unmatched,2024
Bryan Anger,DAL,P,36.0,17,0.0,12,3.0,,,False,unmatched,2024
Brandon Aubrey,DAL,K,29.0,17,0.0,1,5.0,,,False,unmatched,2024
T.J. Bass,DAL,G,25.0,15,3.0,1,2.0,,,False,unmatched,2024
Cooper Beebe,DAL,C,23.0,16,16.0,Rook,5.0,,,False,unmatched,2024
Markquese Bell,DAL,S,25.0,9,0.0,2,0.0,,,False,unmatched,2024
DaRon Bland,DAL,CB,25.0,7,7.0,2,2.0,,,False,unmatched,2024
Andrew Booth,DAL,CB,24.0,7,2.0,2,1.0,,,False,unmatched,2024
Jalen Brooks,DAL,WR,24.0,14,1.0,1,1.0,,,False,unmatched,2024
Josh Butler,DAL,CB,28.0,5,3.0,1,1.0,,,False,unmatched,2024
Caelen Carson,DAL,CB,22.0,6,5.0,Rook,1.0,,,False,unmatched,2024
Damone Clark,DAL,LB,24.0,14,2.0,2,2.0,,,False,unmatched,2024
Dalvin Cook,DAL,RB,29.0,2,0.0,7,0.0,,,False,unmatched,2024
Brandin Cooks,DAL,WR,31.0,10,9.0,10,2.0,,,False,unmatched,2024
Trevon Diggs,DAL,RCB,26.0,11,11.0,4,4.0,,,False,unmatched,2024
Rico Dowdle,DAL,RB,26.0,16,15.0,4,8.0,,,False,unmatched,2024
Chuma Edoga,DAL,G,27.0,5,4.0,5,1.0,,,False,unmatched,2024
Ezekiel Elliott,DAL,RB,29.0,15,2.0,8,2.0,,,False,unmatched,2024
Princeton Fant,DAL,TE,25.0,8,0.0,1,0.0,,,False,unmatched,2024
Jake Ferguson,DAL,TE,25.0,14,14.0,2,4.0,,,False,unmatched,2024
Ryan Flournoy,DAL,WR,25.0,11,1.0,Rook,1.0,,,False,unmatched,2024
Chauncey Golston,DAL,RDE,26.0,17,13.0,3,6.0,,,False,unmatched,2024
C.J. Goodwin,DAL,CB,34.0,17,0.0,8,1.0,,,False,unmatched,2024
Tyler Guyton,DAL,LT,23.0,15,11.0,Rook,4.0,,,False,unmatched,2024
Kemon Hall,DAL,CB,27.0,6,0.0,3,0.0,,,False,unmatched,2024
Darius Harris,DAL,LB,28.0,4,0.0,4,0.0,,,False,unmatched,2024
K.J. Henry,DAL,DE,25.0,2,0.0,1,0.0,,,False,unmatched,2024
Brock Hoffman,DAL,C,25.0,17,7.0,2,3.0,,,False,unmatched,2024
Malik Hooker,DAL,SS,28.0,17,17.0,7,5.0,,,False,unmatched,2024
Buddy Johnson,DAL,LB,25.0,14,0.0,3,1.0,,,False,unmatched,2024
Linval Joseph,DAL,DT,36.0,17,0.0,14,1.0,,,False,unmatched,2024
Eric Kendricks,DAL,MLB,32.0,15,15.0,9,7.0,,,False,unmatched,2024
Marshawn Kneeland,DAL,DE,23.0,11,1.0,Rook,1.0,,,False,unmatched,2024
CeeDee Lamb,DAL,WR,25.0,15,15.0,4,9.0,,,False,unmatched,2024
Trey Lance,DAL,QB,24.0,4,1.0,3,1.0,,,False,unmatched,2024
DeMarcus Lawrence,DAL,DE,32.0,4,4.0,10,2.0,,,False,unmatched,2024
Carl Lawson,DAL,DE,29.0,15,3.0,7,2.0,,,False,unmatched,2024
Jourdan Lewis,DAL,LCB,29.0,16,13.0,7,4.0,,,False,unmatched,2024
Marist Liufau,DAL,LB,23.0,17,9.0,Rook,4.0,,,False,unmatched,2024
Hunter Luepke,DAL,RB,24.0,16,4.0,1,1.0,,,False,unmatched,2024
Zack Martin,DAL,RG,34.0,10,10.0,10,3.0,,,False,unmatched,2024
Jonathan Mingo,DAL,WR,23.0,8,1.0,1,0.0,,,False,unmatched,2024
Jalen Moreno-Cropper,DAL,WR,23.0,1,0.0,1,0.0,,,False,unmatched,2024
Israel Mukuamu,DAL,S,25.0,17,0.0,3,1.0,,,False,unmatched,2024
Osa Odighizuwa,DAL,LDT,26.0,17,17.0,3,7.0,,,False,unmatched,2024
Amani Oruwariye,DAL,CB,28.0,7,4.0,5,1.0,,,False,unmatched,2024
DeMarvion Overshown,DAL,RLB,24.0,13,12.0,1,6.0,,,False,unmatched,2024
Micah Parsons,DAL,LLB,25.0,13,13.0,3,8.0,,,False,unmatched,2024
Jordan Phillips,DAL,DT,32.0,2,0.0,9,0.0,,,False,unmatched,2024
Dak Prescott,DAL,QB,31.0,8,8.0,8,5.0,,,False,unmatched,2024
Troy Pride Jr.,DAL,CB,26.0,2,1.0,4,0.0,,,False,unmatched,2024
Asim Richards,DAL,OL,24.0,13,1.0,1,1.0,,,False,unmatched,2024
Cooper Rush,DAL,QB,31.0,12,8.0,7,4.0,,,False,unmatched,2024
Luke Schoonmaker,DAL,TE,26.0,17,6.0,1,2.0,,,False,unmatched,2024
Dakoda Shepley,DAL,T,30.0,3,0.0,4,0.0,,,False,unmatched,2024
Trent Sieg,DAL,LS,29.0,17,0.0,6,1.0,,,False,unmatched,2024
Mazi Smith,DAL,RDT,23.0,17,17.0,1,7.0,,,False,unmatched,2024
Tyler Smith,DAL,LG,23.0,16,16.0,2,7.0,,,False,unmatched,2024
Brevyn Spann-Ford,DAL,TE,25.0,17,0.0,Rook,1.0,,,False,unmatched,2024
Terence Steele,DAL,RT,27.0,17,17.0,4,7.0,,,False,unmatched,2024
Juanyeh Thomas,DAL,S,24.0,13,0.0,1,2.0,,,False,unmatched,2024
Jalen Tolbert,DAL,WR,25.0,17,15.0,2,4.0,,,False,unmatched,2024
KaVontae Turpin,DAL,WR,28.0,17,2.0,2,6.0,,,False,unmatched,2024
Deuce Vaughn,DAL,RB,23.0,7,0.0,1,0.0,,,False,unmatched,2024
Nick Vigil,DAL,LB,31.0,16,1.0,8,1.0,,,False,unmatched,2024
Matt Waletzko,DAL,OT,25.0,7,0.0,2,0.0,,,False,unmatched,2024
Carlos Watkins,DAL,DE,31.0,15,0.0,7,1.0,,,False,unmatched,2024
Tyrus Wheat,DAL,DE,25.0,8,0.0,1,1.0,,,False,unmatched,2024
Donovan Wilson,DAL,FS,29.0,17,17.0,5,6.0,,,False,unmatched,2024
Team Total,DAL,,26.8,17,,3.7,,,,False,unmatched,2024
Matthew Adams,NYG,LB,29.0,13,0.0,6,1.0,,,False,unmatched,2024
Deonte Banks,NYG,RCB,23.0,14,14.0,1,5.0,,,False,unmatched,2024
Boogie Basham,NYG,OLB,27.0,4,0.0,3,0.0,,,False,unmatched,2024
Daniel Bellinger,NYG,TE,24.0,17,8.0,2,1.0,,,False,unmatched,2024
Dane Belton,NYG,S,24.0,17,6.0,2,3.0,,,False,unmatched,2024
Curtis Bolton,NYG,LB,29.0,1,0.0,3,0.0,,,False,unmatched,2024
Tim Boyle,NYG,QB,30.0,1,0.0,5,0.0,,,False,unmatched,2024
Brian Burns,NYG,LOLB,26.0,17,17.0,5,8.0,,,False,unmatched,2024
Elijah Chatman,NYG,DT,24.0,17,3.0,Rook,3.0,,,False,unmatched,2024
Carter Coughlin,NYG,LB,27.0,1,0.0,4,0.0,,,False,unmatched,2024
D.J. Davidson,NYG,DL,25.0,12,2.0,2,2.0,,,False,unmatched,2024
Tommy DeVito,NYG,QB,26.0,3,2.0,1,1.0,,,False,unmatched,2024
Greg Dulcich,NYG,TE,24.0,5,0.0,2,0.0,,,False,unmatched,2024
Cory Durden,NYG,NT,25.0,4,0.0,1,0.0,,,False,unmatched,2024
Jermaine Eluemunor,NYG,RT,30.0,15,15.0,7,5.0,,,False,unmatched,2024
Joshua Ezeudu,NYG,OL,25.0,17,3.0,2,2.0,,,False,unmatched,2024
Cordale Flott,NYG,LCB,23.0,14,10.0,2,4.0,,,False,unmatched,2024
Bryce Ford-Wheaton,NYG,WR,24.0,14,0.0,1,0.0,,,False,unmatched,2024
Tomon Fox,NYG,OLB,26.0,11,0.0,2,1.0,,,False,unmatched,2024
Graham Gano,NYG,K,37.0,10,0.0,15,1.0,,,False,unmatched,2024
Elijah Garcia,NYG,DL,26.0,5,3.0,2,2.0,,,False,unmatched,2024
Jamie Gillan,NYG,P,27.0,13,0.0,5,2.0,,,False,unmatched,2024
Eric Gray,NYG,RB,25.0,17,0.0,1,1.0,,,False,unmatched,2024
Art Green,NYG,CB,24.0,9,0.0,1,1.0,,,False,unmatched,2024
Matt Haack,NYG,P,30.0,4,0.0,7,1.0,,,False,unmatched,2024
Tre Hawkins,NYG,CB,24.0,3,1.0,1,1.0,,,False,unmatched,2024
Isaiah Hodgins,NYG,WR,26.0,3,0.0,3,0.0,,,False,unmatched,2024
Chris Hubbard,NYG,OT,33.0,8,3.0,10,1.0,,,False,unmatched,2024
Jalin Hyatt,NYG,WR,23.0,16,3.0,1,0.0,,,False,unmatched,2024
Adoree' Jackson,NYG,CB,29.0,14,5.0,7,3.0,,,False,unmatched,2024
Anthony Johnson,NYG,S,25.0,9,0.0,1,1.0,,,False,unmatched,2024
Dyontae Johnson,NYG,LB,24.0,2,0.0,1,0.0,,,False,unmatched,2024
Jakob Johnson,NYG,FB,30.0,3,1.0,5,0.0,,,False,unmatched,2024
Patrick Johnson,NYG,OLB,26.0,12,0.0,3,1.0,,,False,unmatched,2024
Theo Johnson,NYG,TE,23.0,12,11.0,Rook,2.0,,,False,unmatched,2024
Daniel Jones,NYG,QB,27.0,10,10.0,5,5.0,,,False,unmatched,2024
Greg Joseph,NYG,K,30.0,6,0.0,6,1.0,,,False,unmatched,2024
Casey Kreiter,NYG,LS,34.0,17,0.0,8,1.0,,,False,unmatched,2024
