Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,3,7,0,5,1,1,-2,0,-2,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,102,0,39,1,1,offense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,66,2,22,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,63,0,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Green,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tre Brown,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,1,40,1,40,2,1.0,4,4,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,
Dre'Mont Jones,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Julian Love,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,13,10,3,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,
Jordyn Brooks,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Bobby Wagner,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Quandre Diggs,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Devon Witherspoon,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Darrell Taylor,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Coby Bryant,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mario Edwards,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Derick Hall,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Uchenna Nwosu,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,
Jarran Reed,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,1,1,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,
Jerrick Reed,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Riq Woolen,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Young,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tyreke Smith,SEA,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Alex Anzalone,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,1.0,7,5,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
C.J. Gardner-Johnson,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jerry Jacobs,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kerby Joseph,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Derrick Barnes,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Campbell,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Sutton,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Brian Branch,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Charles Harris,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Aidan Hutchinson,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jalen Reeves-Maybin,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Malcolm Rodriguez,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jason Cabinda,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
James Houston,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chase Lucas,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Romeo Okwara,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tracy Walker,DET,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DeeJay Dallas,SEA,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,3,67,22.3,0,24,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Kalif Raymond,DET,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,0,0,,0,0,2,17,8.5,0,17,,,,,,,,
Jason Myers,SEA,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,0,0,,0
Michael Dickson,SEA,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,152,50.7,64
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Riley Patterson,DET,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,0,0,,0
Jack Fox,DET,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309170det.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,53.0,53
Lamar Jackson,BAL,24,33,237,2,0,0,0,52,112.8,12,54,0,12,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,10,62,1,20,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justice Hill,BAL,0,0,0,0,0,0,0,0,,11,41,0,11,3,3,12,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,3,15,0,8,3,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,1,6,0,6,5,4,62,0,52,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,63,1,17,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,45,1,20,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odell Beckham Jr.,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,29,0,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,9,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Burrow,CIN,27,41,222,2,1,1,6,32,85.6,1,5,0,5,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,13,59,0,14,5,4,36,0,32,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Brown,CIN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,89,2,20,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,52,0,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,31,0,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irv Smith Jr.,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geno Stone,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,1,36,0,36,1,0.0,9,7,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jadeveon Clowney,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,1.0,4,3,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Patrick Queen,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,8,5,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Roquan Smith,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ar'Darius Washington,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,5,3,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Kyle Hamilton,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Travis Jones,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Brandon Stephens,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ronald Darby,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nnamdi Madubuike,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
David Ojabo,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Michael Pierce,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Malik Harrison,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tavius Robinson,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Odafe Oweh,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Brent Urban,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rock Ya-Sin,BAL,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Daxton Hill,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,12,9,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Logan Wilson,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,10,7,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Germaine Pratt,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nick Scott,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,9,4,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mike Hilton,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cam Taylor-Britt,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sam Hubbard,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Chidobe Awuzie,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
B.J. Hill,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Zachary Carter,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Akeem Davis-Gaither,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Trey Hendrickson,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.J. Reader,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Tupou,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tycen Anderson,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Joe Bachie,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Battle,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Devin Duvernay,BAL,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,0,0,,0,0,1,2,2.0,0,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Charlie Jones,CIN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309170cin.htm,2,2023,,,,,,,,,,,,,,,,0,0,,0,0,1,81,81.0,1,81,,,,,,,,
