Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Quentin Lake,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaylen McCollough,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kobie Turner,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Jared Verse,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Bobby Brown,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cobie Durant,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Braden Fiske,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Neville Gallimore,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Desjuan Johnson,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Hunter Long,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Wallace,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Brandon Codrington,BUF,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,1,20,20.0,0,20,0,0,,0,0,,,,,,,,
Ray Davis,BUF,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,1,14,14.0,0,14,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Xavier Smith,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,0,0,,0,0,1,8,8.0,0,8,,,,,,,,
Jordan Whittington,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,3,82,27.3,0,33,0,0,,0,0,,,,,,,,
Tyler Bass,BUF,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,0,0,,0
Sam Martin,BUF,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101,50.5,55
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Joshua Karty,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1,1,0,0,,0
Ethan Evans,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080ram.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,95,47.5,53
Justin Herbert,LAC,21,30,213,1,0,3,19,38,101.1,4,12,0,7,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gus Edwards,LAC,0,0,0,0,0,0,0,0,,10,36,1,10,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimani Vidal,LAC,0,0,0,0,0,0,0,0,,8,34,0,8,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,,1,12,0,12,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,78,0,38,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Smartt,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,54,0,24,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quentin Johnston,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,48,1,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Dissly,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ Chark,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Reagor,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derius Davis,LAC,0,0,0,0,0,0,0,0,,1,0,0,0,4,2,1,0,7,1,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker Fisk,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Mahomes,KAN,24,37,210,1,0,3,8,26,88.8,4,17,0,10,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,14,55,0,9,4,2,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,5,16,0,7,1,1,13,0,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,1,5,0,5,6,5,41,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,2,1,16,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,45,0,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,32,1,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,26,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,26,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baylor Cupp,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derwin James,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Joey Bosa,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Khalil Mack,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,1,0.5,2,1,1,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,
Tuli Tuipulotu,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.5,2,1,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Daiyan Henley,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Troy Dye,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Elijah Molden,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tarheeb Still,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marcus Maye,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Otito Ogbonnia,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kristian Fulton,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Poona Ford,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,3,2,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Cam Hart,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,1,0.0,3,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Junior Colson,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Bud Dupree,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Tucker Fisk,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Morgan Fox,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nick Niemann,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Shaquille Quarterman,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Teair Tart,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Derius Davis,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Ja'Sir Taylor,LAC,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Tershawn Wharton,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,2.0,3,3,0,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,
Nick Bolton,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,1.0,5,5,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Chamarri Conner,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,9,7,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Drue Tranquill,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Leo Chenal,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Joshua Williams,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Bryan Cook,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mike Pennel,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Justin Reid,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Michael Danna,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Trent McDuffie,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,2,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaden Hicks,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chris Jones,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
George Karlaftis III,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Cochrane,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Charles Omenihu,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Christian Roland-Wallace,KAN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Derius Davis,LAC,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,4,106,26.5,0,37,1,0,0.0,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Nikko Remigio,KAN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,2,52,26.0,0,27,3,34,11.3,0,21,,,,,,,,
Samaje Perine,KAN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,1,33,33.0,0,33,0,0,,0,0,,,,,,,,
Cameron Dicker,LAC,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,,0
JK Scott,LAC,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,213,42.6,58
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Matthew Wright,KAN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,0,0,,0
Matt Araiza,KAN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202412080kan.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,207,51.8,59
Caleb Williams,CHI,17,23,134,2,0,7,46,17,116.9,4,27,0,10,0,0,0,0,0,1,1,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyson Bagent,CHI,1,1,6,0,0,0,0,6,91.7,0,0,0,0,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,14,38,0,8,2,1,2,0,2,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrynton Evans,CHI,0,0,0,0,0,0,0,0,,3,3,0,4,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,49,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,2,17,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keenan Allen,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Homer,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,11,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Johnson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brock Purdy,SFO,20,25,325,2,0,1,4,39,145.4,5,11,0,5,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202412080sfo.htm,14,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
